"lob","benchmark_type","category","mcg","prcnt_bnmrk","prcnt_actul","label_bnmrk","label_actul"
"com","south atlantic","hema","m-87",0.03,0.03,"0.03%","0.03%"
"com","east north central","ped","p-590",0,0,"0%","0%"
"com","mountain","ped","p-114",0,0,"0%","0%"
"com","south atlantic","neo","p-595",0.03,0.05,"0.03%","0.05%"
"com","west north central","gs","s-180",0,0,"0%","0%"
"com","well managed","gs","s-1060",0,0,"0%","0%"
"com","well managed","ped","p-140",0.01,0.01,"0.01%","0.01%"
"com","west south central","ort","s-572",0,0,"0%","0%"
"com","west south central","bh","b-019-ip",0,0,"0%","0%"
"com","new england","cv","s-290",0.02,0.01,"0.02%","0.01%"
"com","moderately managed","endo","m-134",0,0,"0%","0%"
"com","south atlantic","bh","bg-bhg",0.01,0.01,"0.01%","0.01%"
"com","east south central","ort","s-700",0.22,0.19,"0.22%","0.19%"
"com","weighted national","ort","s-580",0,0,"0%","0%"
"com","moderately managed","hns","s-790",0,0,"0%","0%"
"com","west north central","neo","p-415",0.02,0.02,"0.02%","0.02%"
"com","weighted national","cv","s-950",0,0,"0%","0%"
"com","weighted national","ped","p-1015",0,0,"0%","0%"
"com","east south central","bh","b-009-ip",0,0,"0%","0%"
"com","middle atlantic","uro","s-1015",0,0.01,"0%","0.01%"
"com","mountain","ophth","s-900",0,0,"0%","0%"
"com","new england","uro","s-x23",0,0,"0%","0%"
"com","others","ped","p-260",0,0,"0%","0%"
"com","mountain","ophth","s-1190",0,0,"0%","0%"
"com","south atlantic","ophth","s-900",0,0,"0%","0%"
"com","west south central","gs","s-862",0,0,"0%","0%"
"com","west north central","ped","p-350",0,0,"0%","0%"
"com","moderately managed","cv","s-150",0,0,"0%","0%"
"com","east north central","cv","s-1072",0,0,"0%","0%"
"com","east south central","endo","s-20",0,0,"0%","0%"
"com","weighted national","gs","sg-gs",0.05,0.06,"0.05%","0.06%"
"com","others","cv","s-390",0.01,0.03,"0.01%","0.03%"
"com","others","neuro","m-580",0.01,0.02,"0.01%","0.02%"
"com","others","thor","s-868",0,0,"0%","0%"
"com","moderately managed","cv","s-1320",0,0,"0%","0%"
"com","south atlantic","ped","p-565",0,0,"0%","0%"
"com","new england","thor","m-284",0,0,"0%","0%"
"com","south atlantic","bh","b-018-ip",0.01,0,"0.01%","0%"
"com","east south central","gs","s-232",0.05,0.05,"0.05%","0.05%"
"com","east south central","card","m-334",0,0.01,"0%","0.01%"
"com","mountain","gs","s-795",0,0,"0%","0%"
"com","loosely managed","gs","s-235",0.03,0.02,"0.03%","0.02%"
"com","west north central","ped","p-204",0,0,"0%","0%"
"com","weighted national","card","m-157",0,0,"0%","0%"
"com","east south central","ped","p-411",0,0,"0%","0%"
"com","new england","gs","s-795",0,0,"0%","0%"
"com","well managed","card","m-333",0,0,"0%","0%"
"com","moderately managed","ped","p-443",0,0,"0%","0%"
"com","east north central","thor","m-500",0.01,0.01,"0.01%","0.01%"
"com","east north central","uro","s-200",0,0,"0%","0%"
"com","mountain","gs","sg-gs",0.04,0.06,"0.04%","0.06%"
"com","new england","gi","m-550",0.01,0.01,"0.01%","0.01%"
"com","east south central","cv","s-160",0,0,"0%","0%"
"com","west south central","ort","s-460",0,0,"0%","0%"
"com","moderately managed","bh","b-029-ip",0,0,"0%","0%"
"com","east north central","ort","s-830",0,0,"0%","0%"
"com","mountain","ort","s-1230",0,0,"0%","0%"
"com","weighted national","ophth","s-1030",0,0,"0%","0%"
"com","new england","ped","p-219",0,0,"0%","0%"
"com","mountain","cv","s-950",0,0,"0%","0%"
"com","mountain","ped","p-87",0.01,0,"0.01%","0%"
"com","south atlantic","ort","s-633",0,0,"0%","0%"
"com","others","ns","s-1040",0,0,"0%","0%"
"com","east north central","id","m-605",0,0,"0%","0%"
"com","well managed","ped","p-272",0,0,"0%","0%"
"com","pacific","ort","s-72",0,0,"0%","0%"
"com","loosely managed","gs","s-180",0,0,"0%","0%"
"com","west north central","ob","m-195",0,0,"0%","0%"
"com","pacific","neo","p-355",0,0.01,"0%","0.01%"
"com","well managed","ort","s-340",0,0,"0%","0%"
"com","west north central","id","mg-sic",0.08,0.06,"0.08%","0.06%"
"com","west south central","bh","b-003-ip",0,0,"0%","0%"
"com","middle atlantic","gs","s-365",0.05,0.05,"0.05%","0.05%"
"com","middle atlantic","cv","s-131",0,0,"0%","0%"
"com","mountain","gi","m-570",0.02,0.02,"0.02%","0.02%"
"com","east south central","ort","s-460",0,0,"0%","0%"
"com","middle atlantic","uro","s-910",0,0,"0%","0%"
"com","loosely managed","ort","s-1131",0,0,"0%","0%"
"com","others","bh","b-016-ip",0,0.01,"0%","0.01%"
"com","west south central","ns","s-412",0,0,"0%","0%"
"com","mountain","ped","p-1015",0,0,"0%","0%"
"com","pacific","neph","m-310",0,0,"0%","0%"
"com","new england","ort","s-770",0,0,"0%","0%"
"com","loosely managed","hns","s-940",0,0,"0%","0%"
"com","south atlantic","ophth","s-430",0,0,"0%","0%"
"com","south atlantic","ped","p-80",0.02,0.02,"0.02%","0.02%"
"com","middle atlantic","cv","s-390",0.02,0.03,"0.02%","0.03%"
"com","weighted national","cv","s-300",0.01,0,"0.01%","0%"
"com","west north central","thor","m-284",0,0,"0%","0%"
"com","loosely managed","ob","s-650",0.05,0.03,"0.05%","0.03%"
"com","loosely managed","neuro","m-185",0.01,0.02,"0.01%","0.02%"
"com","west south central","ped","p-590",0,0,"0%","0%"
"com","new england","hns","mg-hnd",0.02,0.02,"0.02%","0.02%"
"com","east north central","uro","s-210",0,0,"0%","0%"
"com","mountain","id","m-160",0.2,0.18,"0.2%","0.18%"
"com","pacific","ob","m-285",0.01,0.01,"0.01%","0.01%"
"com","south atlantic","id","m-160",0.18,0.18,"0.18%","0.18%"
"com","west north central","other","mg-vas",0.01,0.01,"0.01%","0.01%"
"com","well managed","ort","s-82",0,0,"0%","0%"
"com","east south central","ort","mg-md",0.05,0.04,"0.05%","0.04%"
"com","well managed","neuro","mg-n",0.04,0.04,"0.04%","0.04%"
"com","loosely managed","neuro","m-78",0.01,0.01,"0.01%","0.01%"
"com","mountain","hema","pg-onc",0.06,0.06,"0.06%","0.06%"
"com","loosely managed","ob","m-260",0.01,0,"0.01%","0%"
"com","well managed","bh","b-004-ip",0.04,0.05,"0.04%","0.05%"
"com","middle atlantic","gs","s-x30",0,0,"0%","0%"
"com","mountain","bh","b-028-ip",0,0.01,"0%","0.01%"
"com","mountain","ped","p-187",0,0,"0%","0%"
"com","others","neo","pg-neo",0.04,0.11,"0.04%","0.11%"
"com","south atlantic","gi","m-123",0.01,0.01,"0.01%","0.01%"
"com","east north central","thor","m-282",0.07,0.03,"0.07%","0.03%"
"com","weighted national","uro","s-870",0.01,0.01,"0.01%","0.01%"
"com","east south central","ort","s-1131",0,0,"0%","0%"
"com","east south central","gs","s-180",0,0,"0%","0%"
"com","south atlantic","thor","m-540",0.01,0,"0.01%","0%"
"com","pacific","hns","s-940",0,0,"0%","0%"
"com","west south central","bh","b-025-ip",0,0,"0%","0%"
"com","mountain","thor","sg-ts",0.01,0,"0.01%","0%"
"com","weighted national","gi","m-150",0.03,0.02,"0.03%","0.02%"
"com","others","id","m-160",0.09,0.18,"0.09%","0.18%"
"com","well managed","bh","b-023-ip",0.01,0,"0.01%","0%"
"com","moderately managed","neuro","m-327",0.02,0.01,"0.02%","0.01%"
"com","west north central","uro","s-910",0,0,"0%","0%"
"com","south atlantic","ns","s-400",0,0,"0%","0%"
"com","others","ped","p-219",0,0,"0%","0%"
"com","east north central","ort","s-424",0,0,"0%","0%"
"com","moderately managed","card","m-157",0,0,"0%","0%"
"com","loosely managed","neuro","mg-n",0.06,0.04,"0.06%","0.04%"
"com","south atlantic","gs","s-x30",0,0,"0%","0%"
"com","east north central","ped","p-87",0.01,0,"0.01%","0%"
"com","pacific","ns","s-400",0,0,"0%","0%"
"com","south atlantic","ped","p-219",0,0,"0%","0%"
"com","west north central","ns","s-380",0,0,"0%","0%"
"com","middle atlantic","thor","m-100",0.04,0.02,"0.04%","0.02%"
"com","east south central","neo","p-340",0,0,"0%","0%"
"com","weighted national","ort","s-1132",0,0,"0%","0%"
"com","west south central","ort","s-1210",0,0,"0%","0%"
"com","well managed","neph","m-310",0,0,"0%","0%"
"com","west north central","gi","m-565",0.02,0.01,"0.02%","0.01%"
"com","moderately managed","ped","p-130",0,0,"0%","0%"
"com","south atlantic","ped","p-380",0,0,"0%","0%"
"com","east south central","ns","s-414",0,0,"0%","0%"
"com","moderately managed","ort","s-580",0,0,"0%","0%"
"com","middle atlantic","uro","mg-ud",0.02,0.03,"0.02%","0.03%"
"com","moderately managed","bh","b-012-ip",0,0,"0%","0%"
"com","middle atlantic","card","m-40",0.02,0.02,"0.02%","0.02%"
"com","pacific","gi","m-182",0.02,0.04,"0.02%","0.04%"
"com","west south central","thor","s-1080",0.01,0.01,"0.01%","0.01%"
"com","moderately managed","bh","b-028-ip",0,0.01,"0%","0.01%"
"com","others","ort","s-615",0,0.01,"0%","0.01%"
"com","loosely managed","ort","s-424",0,0,"0%","0%"
"com","others","uro","s-1150",0,0,"0%","0%"
"com","south atlantic","uro","s-960",0.02,0.01,"0.02%","0.01%"
"com","mountain","thor","m-60",0.01,0.03,"0.01%","0.03%"
"com","mountain","gs","s-235",0.03,0.02,"0.03%","0.02%"
"com","west north central","thor","s-800",0,0,"0%","0%"
"com","loosely managed","unclx","a-rhb",0.06,0,"0.06%","0%"
"com","mountain","card","m-52",0.01,0.01,"0.01%","0.01%"
"com","pacific","hema","pg-onc",0.07,0.06,"0.07%","0.06%"
"com","south atlantic","unclx","a-nsf",0.01,0.03,"0.01%","0.03%"
"com","mountain","thor","s-868",0,0,"0%","0%"
"com","west north central","ophth","s-1190",0,0,"0%","0%"
"com","well managed","endo","s-1090",0,0.01,"0%","0.01%"
"com","middle atlantic","neph","m-310",0,0,"0%","0%"
"com","mountain","ort","s-1045",0,0,"0%","0%"
"com","east south central","neuro","m-305",0,0,"0%","0%"
"com","west north central","ped","p-1300",0,0,"0%","0%"
"com","others","ped","p-371",0.01,0,"0.01%","0%"
"com","west north central","gi","m-200",0.01,0,"0.01%","0%"
"com","east south central","thor","m-283",0.01,0.02,"0.01%","0.02%"
"com","east south central","bh","b-026-ip",0,0,"0%","0%"
"com","mountain","ped","p-130",0.01,0,"0.01%","0%"
"com","west north central","gs","s-860",0,0,"0%","0%"
"com","moderately managed","ort","s-530",0,0,"0%","0%"
"com","middle atlantic","ort","s-820",0.05,0.06,"0.05%","0.06%"
"com","moderately managed","ped","p-170",0,0,"0%","0%"
"com","weighted national","ns","s-1040",0,0,"0%","0%"
"com","mountain","gi","m-05",0.01,0.01,"0.01%","0.01%"
"com","others","bh","b-024-ip",0,0,"0%","0%"
"com","east south central","neo","p-425",0.01,0.01,"0.01%","0.01%"
"com","west south central","bh","b-009-ip",0,0,"0%","0%"
"com","east south central","gi","m-05",0.01,0.01,"0.01%","0.01%"
"com","south atlantic","gs","s-512",0,0.01,"0%","0.01%"
"com","pacific","ped","p-950",0,0,"0%","0%"
"com","west north central","ort","s-310",0,0,"0%","0%"
"com","well managed","hema","m-331",0,0,"0%","0%"
"com","east south central","gs","s-170",0,0,"0%","0%"
"com","well managed","gs","s-220",0,0,"0%","0%"
"com","mountain","ort","s-340",0,0,"0%","0%"
"com","mountain","ob","m-195",0,0,"0%","0%"
"com","west north central","card","m-157",0,0,"0%","0%"
"com","moderately managed","neuro","m-152",0,0,"0%","0%"
"com","loosely managed","ped","p-380",0,0,"0%","0%"
"com","west north central","uro","mg-ud",0.02,0.03,"0.02%","0.03%"
"com","west north central","ped","p-140",0.01,0.01,"0.01%","0.01%"
"com","moderately managed","neo","p-358",0.1,0.13,"0.1%","0.13%"
"com","pacific","ort","m-63",0.01,0.01,"0.01%","0.01%"
"com","pacific","thor","s-800",0,0,"0%","0%"
"com","east north central","uro","s-1160",0,0,"0%","0%"
"com","loosely managed","ort","s-100",0.01,0.01,"0.01%","0.01%"
"com","mountain","bh","b-012-ip",0,0,"0%","0%"
"com","south atlantic","thor","m-282",0.06,0.03,"0.06%","0.03%"
"com","new england","gs","s-235",0.03,0.02,"0.03%","0.02%"
"com","west north central","ophth","s-430",0,0,"0%","0%"
"com","south atlantic","uro","s-1150",0,0,"0%","0%"
"com","others","gs","s-1200",0,0,"0%","0%"
"com","moderately managed","ort","s-634",0.02,0.02,"0.02%","0.02%"
"com","loosely managed","ob","m-195",0,0,"0%","0%"
"com","weighted national","endo","m-130",0.05,0.02,"0.05%","0.02%"
"com","moderately managed","bh","bg-bhg",0.01,0.01,"0.01%","0.01%"
"com","moderately managed","hema","mg-hem",0.02,0.01,"0.02%","0.01%"
"com","others","ped","p-30",0.01,0,"0.01%","0%"
"com","new england","ped","p-187",0,0,"0%","0%"
"com","moderately managed","ob","m-285",0.01,0.01,"0.01%","0.01%"
"com","west south central","ns","s-380",0,0,"0%","0%"
"com","moderately managed","ped","p-410",0.01,0,"0.01%","0%"
"com","moderately managed","uro","mg-ud",0.02,0.03,"0.02%","0.03%"
"com","pacific","uro","s-210",0,0,"0%","0%"
"com","pacific","ped","p-448",0,0,"0%","0%"
"com","others","neph","m-325",0.01,0.01,"0.01%","0.01%"
"com","moderately managed","uro","s-210",0,0,"0%","0%"
"com","others","ped","p-220",0,0,"0%","0%"
"com","pacific","ort","m-615",0,0.01,"0%","0.01%"
"com","south atlantic","neph","m-310",0,0,"0%","0%"
"com","west north central","endo","m-130",0.05,0.02,"0.05%","0.02%"
"com","west north central","gs","sg-gs",0.05,0.06,"0.05%","0.06%"
"com","west north central","bh","b-025-ip",0,0,"0%","0%"
"com","pacific","ort","s-830",0,0,"0%","0%"
"com","weighted national","ped","p-20",0,0.02,"0%","0.02%"
"com","middle atlantic","uro","s-960",0.02,0.01,"0.02%","0.01%"
"com","moderately managed","uro","s-200",0,0,"0%","0%"
"com","loosely managed","bh","b-026-ip",0,0,"0%","0%"
"com","new england","neo","p-340",0,0,"0%","0%"
"com","weighted national","thor","pg-rf",0.05,0.04,"0.05%","0.04%"
"com","well managed","ort","s-60",0,0,"0%","0%"
"com","pacific","thor","m-350",0.01,0,"0.01%","0%"
"com","well managed","card","m-197",0.01,0.02,"0.01%","0.02%"
"com","mountain","ort","s-530",0,0,"0%","0%"
"com","west north central","ort","sg-ms",0.08,0.05,"0.08%","0.05%"
"com","east south central","thor","s-1080",0.01,0.01,"0.01%","0.01%"
"com","loosely managed","gi","m-370",0.01,0.01,"0.01%","0.01%"
"com","east south central","card","m-154",0.01,0,"0.01%","0%"
"com","pacific","ped","p-52",0,0,"0%","0%"
"com","moderately managed","ped","p-187",0,0,"0%","0%"
"com","weighted national","bh","b-003-ip",0,0,"0%","0%"
"com","west north central","ort","s-495",0.01,0.02,"0.01%","0.02%"
"com","south atlantic","ob","m-195",0.01,0,"0.01%","0%"
"com","west south central","gs","s-513",0.02,0.08,"0.02%","0.08%"
"com","west south central","ped","p-370",0,0,"0%","0%"
"com","others","neuro","m-78",0.01,0.01,"0.01%","0.01%"
"com","mountain","cv","s-152",0,0,"0%","0%"
"com","moderately managed","card","m-333",0,0,"0%","0%"
"com","new england","ort","s-830",0,0,"0%","0%"
"com","well managed","gs","s-360",0,0,"0%","0%"
"com","south atlantic","card","m-89",0.03,0.01,"0.03%","0.01%"
"com","west south central","ped","p-290",0,0,"0%","0%"
"com","west north central","ort","s-1132",0,0,"0%","0%"
"com","pacific","bh","bg-bhg",0,0.01,"0%","0.01%"
"com","middle atlantic","ob","m-287",0.01,0.01,"0.01%","0.01%"
"com","east south central","gs","s-505",0,0,"0%","0%"
"com","new england","gi","m-05",0.01,0.01,"0.01%","0.01%"
"com","mountain","ort","s-100",0.01,0.01,"0.01%","0.01%"
"com","others","ped","p-400",0,0,"0%","0%"
"com","new england","ort","s-424",0,0,"0%","0%"
"com","east south central","ob","s-1020",0,0,"0%","0%"
"com","weighted national","gi","m-210",0.04,0.07,"0.04%","0.07%"
"com","weighted national","ped","p-300",0,0,"0%","0%"
"com","pacific","gs","s-371",0.01,0.02,"0.01%","0.02%"
"com","east south central","gs","sg-gs",0.05,0.06,"0.05%","0.06%"
"com","south atlantic","ort","s-770",0,0,"0%","0%"
"com","east north central","ns","s-1040",0,0,"0%","0%"
"com","new england","uro","s-910",0,0,"0%","0%"
"com","weighted national","gs","s-862",0.01,0,"0.01%","0%"
"com","east north central","card","m-340",0.01,0.01,"0.01%","0.01%"
"com","middle atlantic","ped","p-565",0,0,"0%","0%"
"com","south atlantic","other","mg-vas",0.01,0.01,"0.01%","0.01%"
"com","well managed","neph","m-326",0.02,0.02,"0.02%","0.02%"
"com","west north central","other","pg-pm",0,0,"0%","0%"
"com","well managed","ped","p-535",0,0,"0%","0%"
"com","east south central","ort","s-310",0,0,"0%","0%"
"com","others","ob","m-132",0,0,"0%","0%"
"com","loosely managed","gi","m-250",0.05,0.03,"0.05%","0.03%"
"com","loosely managed","ped","p-400",0,0,"0%","0%"
"com","middle atlantic","neuro","m-221",0,0,"0%","0%"
"com","east south central","cv","s-535",0,0,"0%","0%"
"com","east south central","card","m-240",0,0,"0%","0%"
"com","loosely managed","ped","p-30",0.01,0,"0.01%","0%"
"com","well managed","thor","m-545",0,0.01,"0%","0.01%"
"com","well managed","cv","s-1320",0,0,"0%","0%"
"com","loosely managed","thor","s-1080",0,0.01,"0%","0.01%"
"com","south atlantic","thor","s-1300",0,0,"0%","0%"
"com","east south central","ort","s-495",0.02,0.02,"0.02%","0.02%"
"com","south atlantic","bh","b-025-ip",0,0,"0%","0%"
"com","west south central","thor","s-1300",0,0,"0%","0%"
"com","pacific","cv","s-950",0,0,"0%","0%"
"com","pacific","bh","b-008-ip",0.07,0.07,"0.07%","0.07%"
"com","middle atlantic","ophth","s-900",0,0,"0%","0%"
"com","pacific","ped","p-1300",0,0,"0%","0%"
"com","moderately managed","gi","m-555",0.01,0.01,"0.01%","0.01%"
"com","new england","unclx","a-apc",0,0,"0%","0%"
"com","others","bh","bg-bhg",0.01,0.01,"0.01%","0.01%"
"com","south atlantic","gs","s-220",0,0,"0%","0%"
"com","new england","cv","s-480",0,0,"0%","0%"
"com","east south central","bh","b-003-ip",0,0,"0%","0%"
"com","weighted national","hns","s-940",0,0,"0%","0%"
"com","west north central","bh","b-024-ip",0.01,0,"0.01%","0%"
"com","moderately managed","neo","p-48",0,0,"0%","0%"
"com","weighted national","ped","p-12",0,0,"0%","0%"
"com","weighted national","ped","p-90",0,0,"0%","0%"
"com","moderately managed","bh","b-018-ip",0,0,"0%","0%"
"com","middle atlantic","card","m-89",0.02,0.01,"0.02%","0.01%"
"com","well managed","gi","m-200",0,0,"0%","0%"
"com","loosely managed","ort","s-120",0,0,"0%","0%"
"com","west north central","ped","p-400",0,0,"0%","0%"
"com","south atlantic","card","m-333",0,0,"0%","0%"
"com","east south central","ped","p-200",0,0,"0%","0%"
"com","pacific","bh","b-014-ip",0.01,0.02,"0.01%","0.02%"
"com","south atlantic","ns","s-410",0.01,0.02,"0.01%","0.02%"
"com","loosely managed","bh","b-013-ip",0,0,"0%","0%"
"com","south atlantic","cv","s-281",0,0,"0%","0%"
"com","well managed","gi","m-123",0.01,0.01,"0.01%","0.01%"
"com","west north central","ped","p-590",0,0,"0%","0%"
"com","well managed","thor","m-290",0.03,0.04,"0.03%","0.04%"
"com","pacific","ort","s-340",0,0,"0%","0%"
"com","new england","ort","s-100",0.01,0.01,"0.01%","0.01%"
"com","loosely managed","cv","s-300",0.01,0,"0.01%","0%"
"com","weighted national","ped","p-202",0,0,"0%","0%"
"com","east south central","ob","mg-obd-ob",0.03,0.04,"0.03%","0.04%"
"com","middle atlantic","ort","s-570",0,0,"0%","0%"
"com","pacific","id","m-160",0.15,0.18,"0.15%","0.18%"
"com","weighted national","ped","p-114",0,0,"0%","0%"
"com","middle atlantic","uro","s-872",0.01,0.02,"0.01%","0.02%"
"com","east south central","ort","s-500",0,0.01,"0%","0.01%"
"com","well managed","uro","s-870",0,0.01,"0%","0.01%"
"com","well managed","gs","s-05",0,0,"0%","0%"
"com","west south central","id","m-160",0.2,0.18,"0.2%","0.18%"
"com","east south central","ort","s-330",0.01,0,"0.01%","0%"
"com","moderately managed","ort","s-565",0,0,"0%","0%"
"com","west north central","cv","s-292",0,0,"0%","0%"
"com","others","gi","m-200",0,0,"0%","0%"
"com","mountain","neuro","m-221",0,0,"0%","0%"
"com","mountain","ped","p-427",0,0,"0%","0%"
"com","middle atlantic","ob","mg-obd-ob",0.03,0.04,"0.03%","0.04%"
"com","south atlantic","bh","b-016-ip",0,0.01,"0%","0.01%"
"com","west south central","gi","m-180",0.02,0.02,"0.02%","0.02%"
"com","south atlantic","ort","s-615",0.01,0.01,"0.01%","0.01%"
